idkab;nmprov;nmkab;persen_anggaran_kesehatan;persen_anggaran_sampah;persen_anggaran_lh;adap_score;adap_score_hat
5307;NUSA TENGGARA TIMUR;ALOR ;18.71;0.17;0.02;42.7106898928783;28.56591
5308;NUSA TENGGARA TIMUR;LEMBATA ;12.35;0.0;0.01;43.4435185141909;28.56591
5309;NUSA TENGGARA TIMUR;FLORES TIMUR ;17.04;0.15;0.02;46.2744241615689;28.56591
5310;NUSA TENGGARA TIMUR;SIKKA ;23.62;0.04;0.0;42.8998357326915;28.56591
5311;NUSA TENGGARA TIMUR;ENDE ;20.46;0.41;0.03;41.0278941777637;28.56591
5312;NUSA TENGGARA TIMUR;NGADA ;18.9;0.34;0.01;46.4401068849569;28.56591
5313;NUSA TENGGARA TIMUR;MANGGARAI ;18.63;0.46;0.01;40.7480904114922;28.56591
5314;NUSA TENGGARA TIMUR;ROTE NDAO ;15.29;0.08;0.08;39.4335046042899;28.56591
5315;NUSA TENGGARA TIMUR;MANGGARAI BARAT ;18.28;0.56;0.01;39.9829899161827;28.56591
5316;NUSA TENGGARA TIMUR;SUMBA TENGAH ;16.79;0.06;0.33;37.3812817968983;28.56591
5317;NUSA TENGGARA TIMUR;SUMBA BARAT DAYA ;12.78;0.07;0.08;27.5180716753788;28.56591
5318;NUSA TENGGARA TIMUR;NAGEKEO ;16.78;0.0;0.02;42.6125931106174;28.56591
5319;NUSA TENGGARA TIMUR;MANGGARAI TIMUR ;16.39;0.11;0.04;38.2727020674696;28.56591
5320;NUSA TENGGARA TIMUR;SABU RAIJUA ;14.65;0.0;0.15;38.0871617156565;28.56591
5321;NUSA TENGGARA TIMUR;MALAKA ;19.45;0.12;0.0;40.3995036975867;28.56591
5371;NUSA TENGGARA TIMUR;KUPANG KOTA;13.08;0.73;0.09;54.8131279715991;29.9935
6101;KALIMANTAN BARAT;SAMBAS ;15.23;0.47;0.1;40.4593166074545;28.56591
6102;KALIMANTAN BARAT;BENGKAYANG ;15.79;0.13;0.11;38.363847856022;28.56591
6103;KALIMANTAN BARAT;LANDAK ;19.71;0.37;0.13;33.79120678846;28.56591
6104;KALIMANTAN BARAT;MEMPAWAH ;26.63;0.48;0.03;42.0750933159774;28.56591
6105;KALIMANTAN BARAT;SANGGAU ;15.91;0.15;0.15;33.9304568742319;28.56591
6106;KALIMANTAN BARAT;KETAPANG ;12.08;0.39;0.17;34.1354349655079;28.56591
6107;KALIMANTAN BARAT;SINTANG ;17.21;0.09;0.06;31.0927075391165;28.56591
6108;KALIMANTAN BARAT;KAPUAS HULU ;13.39;0.1;0.12;37.9222260564982;28.56591
6109;KALIMANTAN BARAT;SEKADAU ;19.65;0.22;0.03;33.7367565364837;28.56591
6110;KALIMANTAN BARAT;MELAWI ;10.85;0.07;0.06;28.8492897692574;28.56591
6111;KALIMANTAN BARAT;KAYONG UTARA ;15.27;0.04;0.3;43.0140249509209;28.56591
6112;KALIMANTAN BARAT;KUBU RAYA ;12.05;1.05;0.09;39.47498418685;29.9935
6172;KALIMANTAN BARAT;SINGKAWANG KOTA;27.87;0.56;0.01;47.8388574704061;28.56591
6201;KALIMANTAN TENGAH;KOTAWARINGIN BARAT ;23.73;0.72;0.08;48.0345500817126;29.9935
6202;KALIMANTAN TENGAH;KOTAWARINGIN TIMUR ;18.77;0.13;0.02;36.024427313405;28.56591
6203;KALIMANTAN TENGAH;KAPUAS ;14.3;0.24;0.12;36.2429958227538;28.56591
6204;KALIMANTAN TENGAH;BARITO SELATAN ;17.3;0.37;0.05;38.4493481558414;28.56591
6205;KALIMANTAN TENGAH;BARITO UTARA ;19.51;0.65;0.14;40.5021691075792;28.56591
6206;KALIMANTAN TENGAH;SUKAMARA ;16.39;0.16;0.29;48.3491548586875;28.56591
6207;KALIMANTAN TENGAH;LAMANDAU ;19.78;0.48;0.03;41.081477670432;28.56591
6208;KALIMANTAN TENGAH;SERUYAN ;15.78;0.56;0.13;37.2232175885039;28.56591
6209;KALIMANTAN TENGAH;KATINGAN ;14.24;0.33;0.26;37.0290119187921;28.56591
6210;KALIMANTAN TENGAH;PULANG PISAU ;16.21;0.02;0.31;43.9314332275781;28.56591
6211;KALIMANTAN TENGAH;GUNUNG MAS ;16.56;0.25;0.28;36.6144107770198;28.56591
6212;KALIMANTAN TENGAH;BARITO TIMUR ;12.37;0.09;0.03;46.5800908448396;28.56591
6213;KALIMANTAN TENGAH;MURUNG RAYA ;16.39;0.2;0.03;36.0219004943461;28.56591
6271;KALIMANTAN TENGAH;PALANGKA RAYA KOTA;13.34;0.53;0.12;48.3640081367619;28.56591
6301;KALIMANTAN SELATAN;TANAH LAUT ;18.61;0.19;0.2;45.8309279687985;28.56591
6302;KALIMANTAN SELATAN;KOTABARU ;14.11;0.12;0.12;41.3531084071258;28.56591
6303;KALIMANTAN SELATAN;BANJAR ;20.94;1.16;0.11;40.8445160547365;29.9935
6304;KALIMANTAN SELATAN;BARITO KUALA ;13.18;0.06;0.04;41.1014815572205;28.56591
6305;KALIMANTAN SELATAN;TAPIN ;12.7;0.5;0.14;43.6944873655369;28.56591
6306;KALIMANTAN SELATAN;HULU SUNGAI SELATAN ;27.89;0.73;0.14;47.9630671492413;29.9935
6307;KALIMANTAN SELATAN;HULU SUNGAI TENGAH ;20.24;0.58;0.27;44.7712888261525;28.56591
6308;KALIMANTAN SELATAN;HULU SUNGAI UTARA ;30.89;0.34;0.11;46.6735095279251;28.56591
6309;KALIMANTAN SELATAN;TABALONG ;14.29;1.25;0.12;47.3207195859363;29.9935
6310;KALIMANTAN SELATAN;TANAH BUMBU ;14.53;0.41;0.16;46.6525319302967;28.56591
6311;KALIMANTAN SELATAN;BALANGAN ;14.49;0.32;0.08;49.3912299726498;28.56591
6371;KALIMANTAN SELATAN;BANJARMASIN KOTA;16.23;4.14;0.33;55.6537785965614;29.9935
6372;KALIMANTAN SELATAN;BANJAR BARU KOTA;11.3;1.8;0.11;51.981167704035;29.9935
6401;KALIMANTAN TIMUR;PASER ;10.94;0.36;0.14;44.9655830114337;28.56591
6402;KALIMANTAN TIMUR;KUTAI BARAT ;14.96;0.09;0.07;42.8912120826348;28.56591
6403;KALIMANTAN TIMUR;KUTAI KARTANEGARA ;15.64;0.22;0.35;42.3006653143345;28.56591
6404;KALIMANTAN TIMUR;KUTAI TIMUR ;15.18;0.36;0.11;43.222454003836;28.56591
6405;KALIMANTAN TIMUR;BERAU ;16.78;0.56;0.13;49.9667745846579;28.56591
6409;KALIMANTAN TIMUR;PENAJAM PASER UTARA ;18.8;0.23;0.0;45.7724464677556;28.56591
6411;KALIMANTAN TIMUR;MAHAKAM HULU ;12.3;0.14;0.18;39.8261893133519;28.56591
6471;KALIMANTAN TIMUR;BALIKPAPAN KOTA;16.45;2.73;0.24;56.0488570151582;29.9935
6472;KALIMANTAN TIMUR;SAMARINDA KOTA;11.58;0.11;0.02;55.6824503368615;28.56591
6474;KALIMANTAN TIMUR;BONTANG KOTA;19.92;1.19;0.42;54.5742809943951;29.9935
6501;KALIMANTAN UTARA;MALINAU ;13.74;0.55;0.09;41.4384579383331;28.56591
6502;KALIMANTAN UTARA;BULUNGAN ;25.57;0.85;0.04;48.4376532900175;29.9935
6503;KALIMANTAN UTARA;TANA TIDUNG ;17.07;0.55;0.05;48.7771159350838;28.56591
6504;KALIMANTAN UTARA;NUNUKAN ;17.5;0.58;0.13;34.1720505671656;28.56591
6571;KALIMANTAN UTARA;TARAKAN KOTA;14.57;1.41;0.05;54.8267116197708;29.9935
7101;SULAWESI UTARA;BOLAANG MONGONDOW ;18.15;0.04;0.17;43.4730299793994;28.56591
7102;SULAWESI UTARA;MINAHASA ;19.42;0.51;0.17;48.3582585889751;28.56591
7103;SULAWESI UTARA;KEPULAUAN SANGIHE ;24.21;0.22;0.03;44.7086638412139;28.56591
7104;SULAWESI UTARA;KEPULAUAN TALAUD ;28.23;0.0;0.16;45.5618103749519;28.56591
7105;SULAWESI UTARA;MINAHASA SELATAN ;11.56;0.24;0.03;46.472837582003;28.56591
7106;SULAWESI UTARA;MINAHASA UTARA ;19.42;0.48;0.02;44.8101939288849;28.56591
7107;SULAWESI UTARA;BOLAANG MONGONDOW UTARA ;25.87;0.38;0.05;45.3535063180584;28.56591
7108;SULAWESI UTARA;SIAU TAGULANDANG BIARO ;19.37;0.65;0.11;47.0089419205957;28.56591
7109;SULAWESI UTARA;MINAHASA TENGGARA ;11.8;0.05;0.03;47.3114372011652;28.56591
7110;SULAWESI UTARA;BOLAANG MONGONDOW SELATAN ;18.41;0.26;0.04;44.0841117935329;28.56591
7111;SULAWESI UTARA;BOLAANG MONGONDOW TIMUR ;22.41;0.06;0.07;47.2699224425455;28.56591
7171;SULAWESI UTARA;MANADO KOTA;11.64;2.36;0.01;55.2373477216913;29.9935
7172;SULAWESI UTARA;BITUNG KOTA;13.51;1.65;0.02;49.0527904840167;29.9935
7173;SULAWESI UTARA;TOMOHON KOTA;15.15;0.59;0.02;55.4439955928338;28.56591
7174;SULAWESI UTARA;KOTAMOBAGU KOTA;19.14;1.15;0.03;51.1361804400491;29.9935
7201;SULAWESI TENGAH;BANGGAI KEPULAUAN ;14.76;0.28;0.06;44.035850170183;28.56591
7202;SULAWESI TENGAH;BANGGAI ;26.23;0.6;0.06;45.5462104173314;28.56591
7203;SULAWESI TENGAH;MOROWALI ;14.36;0.51;0.15;43.0748758124095;28.56591
7204;SULAWESI TENGAH;POSO ;18.56;0.13;0.02;51.1680818979094;28.56591
7205;SULAWESI TENGAH;DONGGALA ;13.32;0.08;0.04;40.5069269044437;28.56591
7206;SULAWESI TENGAH;TOLI-TOLI ;21.48;0.3;0.05;42.3255577542542;28.56591
7207;SULAWESI TENGAH;BUOL ;19.57;0.02;0.1;44.951283571502;28.56591
7208;SULAWESI TENGAH;PARIGI MOUTONG ;17.93;0.03;0.0;43.2282234630043;28.56591
7209;SULAWESI TENGAH;TOJO UNA-UNA ;19.66;0.33;0.03;40.2414639556521;28.56591
7210;SULAWESI TENGAH;SIGI ;18.16;0.08;0.02;40.7537126401258;28.56591
7211;SULAWESI TENGAH;BANGGAI LAUT ;15.67;0.01;0.04;44.4369290734567;28.56591
7212;SULAWESI TENGAH;MOROWALI UTARA ;19.0;0.02;0.13;44.2728888717331;28.56591
7271;SULAWESI TENGAH;PALU KOTA;16.84;1.4;0.19;54.6790254303027;29.9935
7301;SULAWESI SELATAN;KEPULAUAN SELAYAR ;25.55;0.54;0.39;43.907974470604;28.56591
7302;SULAWESI SELATAN;BULUKUMBA ;19.03;0.5;0.03;43.1450251417361;28.56591
7303;SULAWESI SELATAN;BANTAENG ;21.2;0.45;0.47;46.4864603298411;28.56591
7304;SULAWESI SELATAN;JENEPONTO ;22.95;0.12;0.01;42.7770618760187;28.56591
7305;SULAWESI SELATAN;TAKALAR ;29.65;0.17;0.1;44.07401376314;28.56591
7306;SULAWESI SELATAN;GOWA ;16.25;0.36;0.0;44.12726090571;28.56591
7307;SULAWESI SELATAN;SINJAI ;20.95;0.21;0.35;46.7833926496562;28.56591
7308;SULAWESI SELATAN;MAROS ;18.75;0.8;0.01;47.136364275799;29.9935
7309;SULAWESI SELATAN;PANGKAJENE DAN KEPULAUAN ;23.09;0.2;0.02;41.4542086261063;28.56591
7310;SULAWESI SELATAN;BARRU ;24.74;0.42;0.01;46.1824407018525;28.56591
7311;SULAWESI SELATAN;BONE ;15.65;0.17;0.08;41.1758909921856;28.56591
7312;SULAWESI SELATAN;SOPPENG ;19.77;0.25;0.01;48.9679879939884;28.56591
7313;SULAWESI SELATAN;WAJO ;19.95;0.09;0.0;42.1946260633848;28.56591
7314;SULAWESI SELATAN;SIDENRENG RAPPANG ;21.19;0.41;0.03;47.0764376654126;28.56591
7315;SULAWESI SELATAN;PINRANG ;21.97;0.54;0.11;45.3140154735306;28.56591
7316;SULAWESI SELATAN;ENREKANG ;19.27;0.0;0.01;46.4207930805875;28.56591
7317;SULAWESI SELATAN;LUWU ;16.25;0.14;0.29;44.025947259137;28.56591
7318;SULAWESI SELATAN;TANA TORAJA ;19.77;0.04;0.0;41.6984355385651;28.56591
7322;SULAWESI SELATAN;LUWU UTARA ;17.98;0.2;0.11;42.622051690995;28.56591
7325;SULAWESI SELATAN;LUWU TIMUR ;23.43;0.26;0.05;47.4193819451937;28.56591
7326;SULAWESI SELATAN;TORAJA UTARA ;13.79;0.21;0.04;43.9608545038675;28.56591
7371;SULAWESI SELATAN;MAKASSAR KOTA;11.55;0.84;0.05;52.4659271648452;29.9935
7372;SULAWESI SELATAN;PAREPARE KOTA;26.58;1.08;0.07;52.5867266287884;29.9935
7373;SULAWESI SELATAN;PALOPO KOTA;23.87;0.9;0.16;51.6280754859782;29.9935
7401;SULAWESI TENGGARA;BUTON ;12.74;0.19;0.01;42.6971599165376;28.56591
7402;SULAWESI TENGGARA;MUNA ;16.33;0.07;0.02;48.4433887939037;28.56591
7403;SULAWESI TENGGARA;KONAWE ;14.81;0.36;0.07;44.5659803858177;28.56591
7404;SULAWESI TENGGARA;KOLAKA ;20.65;0.39;0.26;45.1146664063559;28.56591
7405;SULAWESI TENGGARA;KONAWE SELATAN ;9.9;0.12;0.01;41.2719710879026;28.56591
7406;SULAWESI TENGGARA;BOMBANA ;14.27;0.16;0.01;43.309804114259;28.56591
7407;SULAWESI TENGGARA;WAKATOBI ;19.12;0.88;0.02;48.7343686661811;29.9935
7408;SULAWESI TENGGARA;KOLAKA UTARA ;15.2;0.44;0.01;50.2155651148607;28.56591
7409;SULAWESI TENGGARA;BUTON UTARA ;11.13;0.25;0.08;46.0328334890411;28.56591
7410;SULAWESI TENGGARA;KONAWE UTARA ;8.15;0.03;0.06;41.623173267914;28.56591
7411;SULAWESI TENGGARA;KOLAKA TIMUR ;12.15;0.0;0.02;40.2427633744961;28.56591
7412;SULAWESI TENGGARA;KONAWE KEPULAUAN ;11.79;0.04;0.01;40.9195901021862;28.56591
7413;SULAWESI TENGGARA;MUNA BARAT ;19.98;0.0;0.06;47.6649089159385;28.56591
7414;SULAWESI TENGGARA;BUTON TENGAH ;15.63;0.06;0.02;43.2428722652469;28.56591
7415;SULAWESI TENGGARA;BUTON SELATAN ;14.89;0.07;0.02;44.5916267037833;28.56591
7471;SULAWESI TENGGARA;KENDARI KOTA;19.13;0.99;0.07;51.9673025016638;29.9935
7472;SULAWESI TENGGARA;BAUBAU KOTA;18.71;0.71;0.04;56.4760272450329;29.9935
7501;GORONTALO;BOALEMO ;15.87;0.03;0.04;46.5021850787578;28.56591
7502;GORONTALO;GORONTALO ;16.17;0.19;0.01;44.5011890644476;28.56591
7503;GORONTALO;POHUWATO ;15.19;0.36;0.04;48.9010259513152;28.56591
7504;GORONTALO;BONE BOLANGO ;18.97;0.28;0.01;48.0825286844284;28.56591
7505;GORONTALO;GORONTALO UTARA ;20.9;0.09;0.01;46.3121641890309;28.56591
7571;GORONTALO;GORONTALO KOTA;25.64;0.73;0.01;51.1206033283973;29.9935
7601;SULAWESI BARAT;MAJENE ;16.38;0.29;0.19;44.7592921300431;28.56591
7602;SULAWESI BARAT;POLEWALI MANDAR ;21.55;0.51;0.16;42.5181896576713;28.56591
7603;SULAWESI BARAT;MAMASA ;15.42;0.06;0.06;36.5528601085696;28.56591
7604;SULAWESI BARAT;MAMUJU ;19.53;0.6;0.13;39.7724373091284;28.56591
7606;SULAWESI BARAT;MAMUJU TENGAH ;16.88;0.27;0.05;42.4411851037829;28.56591
8102;MALUKU;MALUKU TENGGARA ;12.85;0.45;0.02;37.6413338907229;28.56591
8103;MALUKU;MALUKU TENGAH ;13.96;0.18;0.01;44.9679469644118;28.56591
8104;MALUKU;BURU ;10.56;0.29;0.02;41.3927564800666;28.56591
8105;MALUKU;KEPULAUAN ARU ;16.01;0.34;0.13;28.5157448362801;28.56591
8106;MALUKU;SERAM BAGIAN BARAT ;13.17;0.04;0.01;38.0225507993652;28.56591
8107;MALUKU;SERAM BAGIAN TIMUR ;14.62;0.13;0.06;33.7377982120856;28.56591
8108;MALUKU;MALUKU BARAT DAYA ;10.7;0.08;0.05;35.3734668357038;28.56591
8109;MALUKU;BURU SELATAN ;12.29;0.02;0.16;31.3308133812548;28.56591
8171;MALUKU;AMBON KOTA;8.13;2.2;0.09;57.1660693687718;29.9935
8172;MALUKU;TUAL KOTA;14.1;1.86;0.03;42.5294092131279;29.9935
8201;MALUKU UTARA;HALMAHERA BARAT ;12.44;0.09;0.07;41.0503511721927;28.56591
8202;MALUKU UTARA;HALMAHERA TENGAH ;12.23;0.23;0.06;43.2131573778742;28.56591
8203;MALUKU UTARA;KEPULAUAN SULA ;14.36;0.45;0.02;36.4358165515573;28.56591
8204;MALUKU UTARA;HALMAHERA SELATAN ;15.2;0.48;0.19;33.2882546012299;28.56591
8205;MALUKU UTARA;HALMAHERA UTARA ;21.01;0.48;0.26;40.1664942576099;28.56591
8206;MALUKU UTARA;HALMAHERA TIMUR ;13.98;0.18;0.13;43.3617137465759;28.56591
8207;MALUKU UTARA;PULAU MOROTAI ;19.78;0.64;0.0;41.8851993651919;28.56591
8208;MALUKU UTARA;PULAU TALIABU ;5.96;0.13;0.01;30.5359196302431;19.93777
8271;MALUKU UTARA;TERNATE KOTA;10.15;1.78;0.08;52.807295395988;29.9935
8272;MALUKU UTARA;TIDORE KEPULAUAN KOTA;17.63;0.58;0.04;49.224610990323;28.56591
9101;PAPUA BARAT;FAKFAK ;15.59;0.14;0.15;38.1911070133248;28.56591
9102;PAPUA BARAT;KAIMANA ;11.37;0.2;0.05;31.3482314919357;28.56591
9103;PAPUA BARAT;TELUK WONDAMA ;10.74;0.54;0.05;34.1437912275052;28.56591
9104;PAPUA BARAT;TELUK BINTUNI ;11.71;0.48;0.04;33.4318600048966;28.56591
9105;PAPUA BARAT;MANOKWARI ;13.43;1.41;0.02;40.7755481517709;29.9935
9106;PAPUA BARAT;SORONG SELATAN ;12.4;0.3;0.22;29.7957735195208;28.56591
9108;PAPUA BARAT;RAJA AMPAT ;16.46;0.84;0.06;29.1256516626194;29.9935
9109;PAPUA BARAT;TAMBRAUW ;25.91;0.56;0.01;24.1118973753366;28.56591
9110;PAPUA BARAT;MAYBRAT ;18.65;0.02;0.02;34.4618418244402;28.56591
9111;PAPUA BARAT;MANOKWARI SELATAN ;8.62;0.13;0.02;36.228925263602;28.56591
9171;PAPUA BARAT;SORONG KOTA;19.7;1.29;0.33;48.3761148458726;29.9935
9401;PAPUA;MERAUKE ;16.8;0.37;0.12;36.0885725119253;28.56591
9402;PAPUA;JAYAWIJAYA ;18.9;0.53;0.03;25.4742142845228;28.56591
9403;PAPUA;JAYAPURA ;12.42;0.35;0.19;40.2857917934003;28.56591
9404;PAPUA;NABIRE ;17.78;0.13;0.06;36.2309265055919;28.56591
9409;PAPUA;BIAK NUMFOR ;16.71;1.15;0.02;38.2220970957798;29.9935
9410;PAPUA;PANIAI ;14.61;0.37;0.03;15.3099179539541;28.56591
9411;PAPUA;PUNCAK JAYA ;12.71;0.0;0.09;15.3413408628406;28.56591
9412;PAPUA;MIMIKA ;12.72;0.66;0.13;30.5600431127894;29.9935
9414;PAPUA;MAPPI ;21.39;0.13;0.11;22.3892222399126;28.56591
9415;PAPUA;ASMAT ;18.31;0.01;0.01;15.7508936622277;28.56591
9417;PAPUA;PEGUNUNGAN BINTANG ;12.77;0.51;0.16;16.5548185524522;28.56591
9419;PAPUA;SARMI ;11.16;0.26;0.09;33.8137921665343;28.56591
9420;PAPUA;KEEROM ;10.86;0.06;0.37;33.1506556222288;28.56591
9427;PAPUA;SUPIORI ;10.5;0.63;0.07;38.5901614026384;28.56591
9430;PAPUA;LANNY JAYA ;15.75;0.07;0.02;15.2033042861871;28.56591
9431;PAPUA;MAMBERAMO TENGAH ;7.28;0.11;0.11;23.7310647790369;19.93777
9432;PAPUA;YALIMO ;6.62;0.46;0.02;19.362081515251;19.93777
9471;PAPUA;JAYAPURA KOTA;10.5;0.29;0.08;51.4012090240476;28.56591
